User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1005915,Umar,P00129842,F,18-25,23,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,4,8079
1005470,Noor,P00084842,F,55+,74,0,Islamabad Capital Territory,Northern,IT,Electronics & Gadgets,1,8079
1005156,Taha,P00118642,F,18-25,18,0,Islamabad Capital Territory,Northern,Construction,Electronics & Gadgets,3,8079
1001109,Hassan,P00251342,F,18-25,20,0,Balochistan,Western,Textile,Electronics & Gadgets,3,8078
1001109,Ahmed,P00251342,F,18-25,20,0,Punjab,Eastern,Textile,Electronics & Gadgets,4,8078
1001155,Ali,P00241542,F,26-35,34,1,Islamabad Capital Territory,Northern,Agriculture,Electronics & Gadgets,1,8078
1003821,Hassan,P00024742,F,26-35,30,0,Balochistan,Western,Freelancer,Electronics & Gadgets,4,8078
1001244,Hania,P00274142,F,26-35,34,1,Sindh,Southern,Business,Electronics & Gadgets,4,8077
1003087,Arham,P00252542,M,0-17,16,1,Sindh,Southern,Healthcare,Food,1,8076
1004085,Mariam,P00173942,M,26-35,27,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,2,8076
1000216,Usman,P00283542,F,46-50,48,1,Islamabad Capital Territory,Northern,Textile,Food,1,8076
1001626,Ali,P00180342,F,18-25,21,1,Gilgit-Baltistan,Northern,Engineer,Electronics & Gadgets,1,8074
1000161,Usman,P00247642,F,46-50,47,1,Khyber Pakhtunkhwa,North-Western,Govt,Electronics & Gadgets,1,8074
1001880,Sara,P00078142,F,36-45,44,0,Azad Jammu & Kashmir,North-Eastern,Business,Electronics & Gadgets,1,8073
1001057,Ali,P00065342,F,46-50,50,0,Punjab,Eastern,Healthcare,Footwear & Shoes,3,8073
1004007,Arham,P00338442,F,36-45,45,0,Gilgit-Baltistan,Northern,Freelancer,Sports Products,1,8073
1000262,Sara,P00335442,M,26-35,33,1,Azad Jammu & Kashmir,North-Eastern,Construction,Electronics & Gadgets,3,8073
1000102,Mehwish,P00117942,F,36-45,38,0,Azad Jammu & Kashmir,North-Eastern,Retail,Electronics & Gadgets,4,8073
1006036,Laiba,P00115242,M,26-35,30,0,Islamabad Capital Territory,Northern,Agriculture,Electronics & Gadgets,4,8072
1003457,Sara,P00268442,F,26-35,33,1,Balochistan,Western,IT,Electronics & Gadgets,4,8072
1001507,Muneeb,P00035542,F,36-45,43,0,Balochistan,Western,Media,Electronics & Gadgets,4,8071
1000624,Ahmed,P00008142,F,26-35,35,0,Balochistan,Western,Agriculture,Furniture,2,8071
1002724,Usman,P00134142,M,46-50,47,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,3,8071
1003380,Ahmed,P00156742,F,51-55,54,0,Islamabad Capital Territory,Northern,Healthcare,Electronics & Gadgets,3,8071
1003301,Hassan,P00049642,M,26-35,28,0,Punjab,Eastern,Agriculture,Electronics & Gadgets,2,8070
1000952,Hania,P00033642,F,55+,87,1,Balochistan,Western,Education,Electronics & Gadgets,3,8069
1005682,Noor,P00159842,F,18-25,19,1,Sindh,Southern,Agriculture,Food,3,8068
1005135,Ali,P00085242,F,36-45,45,0,Khyber Pakhtunkhwa,North-Western,IT,Footwear & Shoes,3,8068
1005150,Noor,P00140042,F,26-35,33,0,Gilgit-Baltistan,Northern,Engineer,Electronics & Gadgets,3,8068
1002651,Ahmed,P00318742,F,55+,87,1,Gilgit-Baltistan,Northern,Education,Electronics & Gadgets,4,8068
1005728,Zara,P00287242,M,36-45,45,1,Gilgit-Baltistan,Northern,Govt,Footwear & Shoes,3,8067
1000859,Ahmed,P00146142,F,26-35,26,0,Azad Jammu & Kashmir,North-Eastern,Textile,Electronics & Gadgets,3,8067
1005580,Taha,P00114442,F,46-50,46,1,Gilgit-Baltistan,Northern,Media,Electronics & Gadgets,4,8067
1002457,Sara,P00089142,F,26-35,27,0,Islamabad Capital Territory,Northern,Govt,Electronics & Gadgets,1,8066
1002106,Sana,P00128242,M,18-25,25,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Electronics & Gadgets,1,8066
1000556,Sana,P00087042,M,26-35,33,0,Punjab,Eastern,IT,Furniture,4,8066
1002484,Zara,P00182242,F,46-50,46,1,Azad Jammu & Kashmir,North-Eastern,IT,Electronics & Gadgets,1,8066
1001010,Hania,P00327842,F,26-35,30,1,Balochistan,Western,Textile,Electronics & Gadgets,2,8065
1002913,Ahmed,P00201442,M,36-45,38,1,Sindh,Southern,Freelancer,Decor,4,8065
1002419,Hiba,P00343042,F,26-35,27,0,Balochistan,Western,Business,Electronics & Gadgets,1,8064
1001266,Arham,P00162642,F,26-35,33,0,Khyber Pakhtunkhwa,North-Western,Education,Electronics & Gadgets,1,8064
1000646,Mehwish,P00112142,M,36-45,44,0,Azad Jammu & Kashmir,North-Eastern,IT,Electronics & Gadgets,1,8063
1003771,Mariam,P00179742,F,26-35,26,1,Balochistan,Western,Retail,Electronics & Gadgets,2,8063
1004082,Iqra,P00251242,F,26-35,30,0,Sindh,Southern,Agriculture,Food,4,8063
1000646,Sana,P00112142,M,36-45,44,0,Punjab,Eastern,Healthcare,Electronics & Gadgets,1,8063
1002825,Ayesha,P00012442,M,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Food,4,8063
1003746,Iqra,P00046742,F,26-35,32,0,Punjab,Eastern,IT,Electronics & Gadgets,3,8062
1003851,Saad,P00317842,F,26-35,27,0,Punjab,Eastern,Retail,Electronics & Gadgets,2,8061
1005163,Usman,P00336342,F,46-50,47,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,2,8061
1006036,Hania,P00218542,M,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,3,8061
1000349,Zara,P00148642,F,0-17,12,1,Balochistan,Western,Retail,Electronics & Gadgets,3,8060
1001482,Sana,P00214442,F,26-35,31,1,Punjab,Eastern,Education,Electronics & Gadgets,3,8060
1004253,Umar,P00202142,F,46-50,47,1,Gilgit-Baltistan,Northern,Construction,Electronics & Gadgets,3,8059
1004505,Raza,P00117542,F,51-55,51,0,Punjab,Eastern,Business,Electronics & Gadgets,3,8059
1000123,Muneeb,P00085342,F,36-45,43,1,Sindh,Southern,Retail,Food,1,8059
1000376,Hania,P00010742,F,36-45,43,0,Sindh,Southern,Govt,Food,4,8058
1000602,Hiba,P00159542,M,55+,89,0,Punjab,Eastern,Education,Sports Products,3,8057
1004591,Mehwish,P00289342,F,26-35,31,0,Khyber Pakhtunkhwa,North-Western,IT,Food,2,8055
1003010,Fatima,P00037042,F,26-35,35,0,Punjab,Eastern,Govt,Food,4,8055
1005447,Usman,P00188742,F,46-50,48,1,Punjab,Eastern,Business,Electronics & Gadgets,3,8055
1004482,Arham,P00093242,M,36-45,39,1,Azad Jammu & Kashmir,North-Eastern,Construction,Decor,1,8055
1002830,Zara,P00326742,F,36-45,44,1,Punjab,Eastern,Engineer,Electronics & Gadgets,4,8054
1003265,Bilal,P00180042,F,26-35,31,0,Balochistan,Western,Education,Food,3,8053
1001125,Iqra,P00143642,M,18-25,22,1,Balochistan,Western,Business,Electronics & Gadgets,3,8052
1005852,Usman,P00089442,M,26-35,35,0,Gilgit-Baltistan,Northern,Business,Sports Products,2,8052
1004643,Iqra,P00005942,F,26-35,28,1,Punjab,Eastern,Agriculture,Electronics & Gadgets,2,8052
1002073,Sara,P00029242,M,18-25,24,0,Islamabad Capital Territory,Northern,Retail,Electronics & Gadgets,1,8052
1005840,Raza,P00245642,M,0-17,13,1,Sindh,Southern,Engineer,Electronics & Gadgets,4,8051
1002057,Ayesha,P00112542,F,36-45,37,0,Sindh,Southern,Freelancer,Electronics & Gadgets,4,8051
1000571,Mehwish,P00154042,F,51-55,51,0,Punjab,Eastern,IT,Electronics & Gadgets,1,8050
1005618,Hania,P00070042,M,18-25,18,0,Gilgit-Baltistan,Northern,IT,Electronics & Gadgets,1,8050
1005250,Zainab,P00251242,F,51-55,51,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Electronics & Gadgets,4,8049
1003951,Usman,P00112642,M,18-25,19,0,Azad Jammu & Kashmir,North-Eastern,Engineer,Electronics & Gadgets,2,8049
1004031,Ayesha,P00334042,F,26-35,30,1,Balochistan,Western,Healthcare,Decor,4,8049
1001298,Saad,P00322942,F,36-45,40,1,Punjab,Eastern,Govt,Electronics & Gadgets,3,8049
1001974,Ayesha,P00196342,M,36-45,45,0,Balochistan,Western,Media,Electronics & Gadgets,2,8048
1001974,Arham,P00196342,M,36-45,45,0,Azad Jammu & Kashmir,North-Eastern,Business,Electronics & Gadgets,4,8048
1000531,Hassan,P00307442,M,18-25,22,1,Khyber Pakhtunkhwa,North-Western,Engineer,Electronics & Gadgets,3,8048
1002700,Arham,P00003442,F,26-35,31,1,Islamabad Capital Territory,Northern,Business,Food,4,8047
1003539,Bilal,P00011842,M,26-35,33,1,Balochistan,Western,Healthcare,Electronics & Gadgets,3,8046
1001794,Mariam,P00127842,M,26-35,34,0,Khyber Pakhtunkhwa,North-Western,Engineer,Electronics & Gadgets,1,8046
1003132,Noor,P00332242,F,36-45,43,0,Gilgit-Baltistan,Northern,Business,Electronics & Gadgets,2,8046
1001420,Bilal,P00157342,F,18-25,24,1,Sindh,Southern,Construction,Decor,1,8046
1000878,Mariam,P00330342,F,18-25,18,0,Azad Jammu & Kashmir,North-Eastern,IT,Sports Products,1,8045
1004578,Raza,P00031142,F,26-35,26,0,Balochistan,Western,Govt,Electronics & Gadgets,3,8045
1002895,Ayesha,P00041642,F,26-35,30,0,Gilgit-Baltistan,Northern,Media,Electronics & Gadgets,4,8044
1002895,Muneeb,P00041642,F,26-35,30,0,Punjab,Eastern,Textile,Electronics & Gadgets,3,8044
1001285,Umar,P00004742,M,36-45,36,0,Punjab,Eastern,Business,Electronics & Gadgets,2,8044
1003585,Zara,P00045542,F,36-45,40,1,Khyber Pakhtunkhwa,North-Western,Textile,Electronics & Gadgets,1,8043
1002352,Mehwish,P00226342,F,51-55,53,1,Islamabad Capital Territory,Northern,Engineer,Electronics & Gadgets,2,8043
1002180,Iqra,P00277642,F,26-35,32,1,Gilgit-Baltistan,Northern,Education,Electronics & Gadgets,4,8043
1001220,Iqra,P00040742,F,0-17,16,1,Punjab,Eastern,Freelancer,Electronics & Gadgets,2,8043
1004904,Taha,P00030642,F,51-55,51,0,Sindh,Southern,Govt,Electronics & Gadgets,2,8043
1004933,Bilal,P00117142,F,26-35,35,0,Azad Jammu & Kashmir,North-Eastern,Business,Electronics & Gadgets,3,8042
1001284,Usman,P00192742,F,46-50,50,1,Khyber Pakhtunkhwa,North-Western,Construction,Electronics & Gadgets,1,8042
1002226,Muneeb,P00240142,M,26-35,34,1,Gilgit-Baltistan,Northern,Healthcare,Electronics & Gadgets,4,8042
1002167,Usman,P00206742,M,26-35,33,1,Balochistan,Western,Textile,Decor,3,8042
1001577,Fatima,P00262242,M,55+,64,0,Islamabad Capital Territory,Northern,Healthcare,Electronics & Gadgets,3,8041
1004034,Noor,P00128942,F,26-35,28,1,Balochistan,Western,IT,Electronics & Gadgets,3,8040
1003572,Hassan,P00100642,F,36-45,36,1,Khyber Pakhtunkhwa,North-Western,Education,Electronics & Gadgets,2,8040
1004094,Ayesha,P00082742,F,26-35,33,0,Khyber Pakhtunkhwa,North-Western,Retail,Food,1,8040
1002097,Ali,P00187342,F,18-25,25,0,Sindh,Southern,Engineer,Electronics & Gadgets,1,8040
1003572,Sana,P00100642,F,36-45,36,1,Punjab,Eastern,Healthcare,Electronics & Gadgets,2,8040
1003942,Ayesha,P00085942,F,18-25,25,1,Gilgit-Baltistan,Northern,Education,Electronics & Gadgets,3,8039
1001794,Hamza,P00069242,F,26-35,34,0,Sindh,Southern,Education,Electronics & Gadgets,2,8039
1005734,Saad,P00350142,M,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Electronics & Gadgets,4,8039
1001675,Muneeb,P00246042,M,26-35,26,1,Gilgit-Baltistan,Northern,Education,Electronics & Gadgets,2,8039
1002259,Hassan,P00111742,M,55+,83,1,Punjab,Eastern,Healthcare,Electronics & Gadgets,1,8039
1002205,Ahmed,P00042842,M,26-35,33,0,Sindh,Southern,Textile,Food,3,8039
1003025,Taha,P00313342,M,36-45,42,0,Balochistan,Western,Retail,Electronics & Gadgets,1,8039
1003425,Mehwish,P00313342,M,18-25,19,0,Gilgit-Baltistan,Northern,Media,Electronics & Gadgets,2,8038
1002537,Usman,P00083942,F,36-45,41,1,Sindh,Southern,Media,Electronics & Gadgets,1,8038
1002787,Mariam,P00248142,F,26-35,31,0,Balochistan,Western,Agriculture,Electronics & Gadgets,4,8038
1004241,Taha,P00181842,F,36-45,40,0,Sindh,Southern,IT,Electronics & Gadgets,1,8038
1004647,Zainab,P00103042,F,36-45,45,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Sports Products,1,8038
1002778,Fatima,P00210942,F,55+,60,0,Punjab,Eastern,Healthcare,Electronics & Gadgets,4,8038
1001733,Hania,P00258742,F,18-25,23,0,Khyber Pakhtunkhwa,North-Western,Govt,Electronics & Gadgets,1,8037
1000089,Noor,P00349942,M,55+,71,1,Balochistan,Western,Business,Electronics & Gadgets,1,8037
1003013,Ahmed,P00362342,F,46-50,50,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Sports Products,3,8037
1000192,Mariam,P00117442,F,18-25,21,0,Islamabad Capital Territory,Northern,Media,Electronics & Gadgets,4,8036
1002304,Zara,P00211142,F,46-50,46,1,Sindh,Southern,Freelancer,Electronics & Gadgets,4,8036
1005916,Fatima,P00282542,F,51-55,54,0,Gilgit-Baltistan,Northern,Education,Electronics & Gadgets,4,8036
1001246,Raza,P00048442,F,18-25,25,1,Sindh,Southern,Textile,Electronics & Gadgets,4,8035
1001010,Bilal,P00075542,F,26-35,34,1,Punjab,Eastern,Healthcare,Electronics & Gadgets,3,8035
1004725,Ali,P00217342,F,36-45,37,0,Sindh,Southern,Retail,Electronics & Gadgets,2,8034
1004725,Mariam,P00154042,F,36-45,36,1,Punjab,Eastern,Freelancer,Sports Products,1,8033
1005329,Ahmed,P00250342,M,26-35,29,1,Gilgit-Baltistan,Northern,Business,Electronics & Gadgets,3,8033
1004958,Zara,P00185442,F,18-25,22,0,Balochistan,Western,Agriculture,Electronics & Gadgets,3,8032
1000030,Saad,P00174342,M,36-45,41,0,Balochistan,Western,Media,Food,1,8032
1003065,Arham,P00248942,M,18-25,24,0,Gilgit-Baltistan,Northern,Textile,Electronics & Gadgets,3,8032
1002905,Mehwish,P00190342,M,36-45,45,0,Punjab,Eastern,Business,Electronics & Gadgets,4,8031
1003808,Sana,P00165742,F,26-35,33,0,Gilgit-Baltistan,Northern,Healthcare,Electronics & Gadgets,2,8030
1003763,Sana,P00157642,F,26-35,27,1,Sindh,Southern,IT,Food,2,8030
1002309,Muneeb,P00321742,M,46-50,47,1,Islamabad Capital Territory,Northern,Healthcare,Electronics & Gadgets,4,8030
1001155,Raza,P00315642,F,26-35,30,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Electronics & Gadgets,2,8029
1004248,Muneeb,P00182142,F,26-35,34,1,Sindh,Southern,Healthcare,Food,2,8029
1002485,Taha,P00120842,F,36-45,39,1,Islamabad Capital Territory,Northern,Textile,Electronics & Gadgets,2,8029
1000193,Laiba,P00275642,M,46-50,50,0,Azad Jammu & Kashmir,North-Eastern,Business,Electronics & Gadgets,4,8029
1001294,Ayesha,P00303242,M,51-55,54,0,Punjab,Eastern,Govt,Electronics & Gadgets,3,8029
1000314,Hamza,P00087342,M,55+,88,0,Gilgit-Baltistan,Northern,Healthcare,Electronics & Gadgets,4,8029
1003836,Mehwish,P00117442,M,51-55,52,1,Gilgit-Baltistan,Northern,Textile,Electronics & Gadgets,2,8028
1005837,Iqra,P00271142,F,26-35,27,0,Balochistan,Western,Freelancer,Electronics & Gadgets,4,8027
1002820,Usman,P00142942,M,36-45,45,0,Gilgit-Baltistan,Northern,Engineer,Food,2,8027
1001853,Umar,P00194442,F,51-55,55,0,Khyber Pakhtunkhwa,North-Western,Media,Sports Products,1,8026
1000094,Fatima,P00182442,F,26-35,31,0,Islamabad Capital Territory,Northern,Healthcare,Electronics & Gadgets,4,8026
1000094,Raza,P00182442,F,26-35,31,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Electronics & Gadgets,2,8026
1002206,Fatima,P00214842,F,46-50,49,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Electronics & Gadgets,4,8026
1000757,Saad,P00319042,F,26-35,26,0,Gilgit-Baltistan,Northern,Engineer,Electronics & Gadgets,3,8026
1000655,Daniyal,P00212742,M,26-35,34,0,Azad Jammu & Kashmir,North-Eastern,IT,Electronics & Gadgets,3,8026
1003836,Hiba,P00142942,M,51-55,51,1,Khyber Pakhtunkhwa,North-Western,Construction,Electronics & Gadgets,2,8025
1000096,Raza,P00161942,M,26-35,31,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Electronics & Gadgets,2,8025
1000264,Hiba,P00192542,F,36-45,37,1,Azad Jammu & Kashmir,North-Eastern,Education,Food,3,8025
1000026,Daniyal,P00274642,F,26-35,31,0,Islamabad Capital Territory,Northern,Construction,Electronics & Gadgets,4,8025
1005234,Usman,P00151342,M,26-35,34,0,Sindh,Southern,Business,Food,2,8025
1000333,Umar,P00245642,F,36-45,43,0,Punjab,Eastern,IT,Electronics & Gadgets,3,8024
1002085,Muneeb,P00000142,F,18-25,24,0,Gilgit-Baltistan,Northern,IT,Food,2,8024
1001387,Zara,P00002842,M,51-55,53,1,Punjab,Eastern,Construction,Electronics & Gadgets,1,8023
1004438,Sana,P00089142,F,51-55,53,0,Khyber Pakhtunkhwa,North-Western,Retail,Electronics & Gadgets,1,8023
1005375,Fatima,P00000142,F,26-35,28,0,Azad Jammu & Kashmir,North-Eastern,Education,Food,2,8023
1005047,Fatima,P00319342,F,46-50,47,1,Balochistan,Western,Freelancer,Electronics & Gadgets,2,8019
1001658,Hiba,P00344442,M,36-45,43,0,Islamabad Capital Territory,Northern,IT,Electronics & Gadgets,4,8019
1005047,Umar,P00319342,F,46-50,47,1,Gilgit-Baltistan,Northern,Construction,Electronics & Gadgets,1,8019
1005917,Iqra,P00130742,M,51-55,53,1,Khyber Pakhtunkhwa,North-Western,Textile,Sports Products,2,8018
1000523,Mariam,P00265242,F,51-55,53,1,Khyber Pakhtunkhwa,North-Western,Construction,Electronics & Gadgets,4,8017
1001586,Usman,P00175242,M,46-50,49,1,Khyber Pakhtunkhwa,North-Western,Education,Food,2,8017
1000583,Muneeb,P00245642,M,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Engineer,Electronics & Gadgets,1,8016
1004408,Mehwish,P00178342,M,46-50,46,1,Khyber Pakhtunkhwa,North-Western,Retail,Electronics & Gadgets,2,8016
1000583,Hassan,P00245642,M,26-35,28,0,Punjab,Eastern,Govt,Electronics & Gadgets,2,8016
1000309,Zainab,P0097242,F,26-35,26,0,Punjab,Eastern,Govt,Food,4,8016
1005029,Daniyal,P00158842,F,26-35,28,0,Sindh,Southern,Freelancer,Electronics & Gadgets,1,8016
1003410,Mehwish,P00304842,F,36-45,41,0,Gilgit-Baltistan,Northern,Freelancer,Electronics & Gadgets,3,8016
1001396,Daniyal,P00254142,M,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,Textile,Electronics & Gadgets,2,8016
1003410,Usman,P00304842,F,36-45,41,0,Islamabad Capital Territory,Northern,Healthcare,Electronics & Gadgets,1,8016
1005367,Fatima,P00304142,F,18-25,19,0,Islamabad Capital Territory,Northern,Agriculture,Electronics & Gadgets,4,8015
1002459,Daniyal,P00003642,F,51-55,52,0,Gilgit-Baltistan,Northern,Agriculture,Electronics & Gadgets,3,8015
1003365,Noor,P00141942,F,51-55,53,1,Gilgit-Baltistan,Northern,IT,Electronics & Gadgets,1,8015
1001260,Iqra,P00344042,M,26-35,28,0,Sindh,Southern,Agriculture,Electronics & Gadgets,4,8015
1001260,Saad,P00344042,M,26-35,28,0,Islamabad Capital Territory,Northern,Agriculture,Electronics & Gadgets,4,8015
1003365,Iqra,P00141942,F,51-55,53,1,Punjab,Eastern,Govt,Electronics & Gadgets,3,8015
1000192,Muneeb,P00258742,F,18-25,22,0,Punjab,Eastern,Business,Electronics & Gadgets,4,8015
1005504,Laiba,P00154042,F,46-50,46,0,Balochistan,Western,Healthcare,Sports Products,1,8015
1001420,Sana,P00294542,F,18-25,24,1,Khyber Pakhtunkhwa,North-Western,Business,Electronics & Gadgets,3,8014
1003507,Sana,P00114942,F,26-35,30,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Electronics & Gadgets,1,8014
1003279,Raza,P00362642,F,46-50,50,0,Khyber Pakhtunkhwa,North-Western,IT,Electronics & Gadgets,1,8014
1002890,Laiba,P00178942,F,36-45,42,0,Balochistan,Western,IT,Electronics & Gadgets,4,8014
1000424,Ali,P00109042,F,26-35,26,0,Azad Jammu & Kashmir,North-Eastern,Retail,Electronics & Gadgets,2,8013
1000329,Sara,P00216342,F,36-45,37,0,Azad Jammu & Kashmir,North-Eastern,Retail,Electronics & Gadgets,4,8013
1000329,Raza,P00216342,F,36-45,37,0,Gilgit-Baltistan,Northern,Textile,Decor,2,8013
1002050,Daniyal,P00323942,M,36-45,40,0,Sindh,Southern,Freelancer,Food,1,8013
1002525,Hassan,P00313542,M,36-45,37,0,Punjab,Eastern,Engineer,Electronics & Gadgets,1,8011
1000687,Laiba,P00027542,M,26-35,29,1,Gilgit-Baltistan,Northern,Retail,Books,1,8010
1003808,Sara,P00102542,F,26-35,28,0,Sindh,Southern,Agriculture,Electronics & Gadgets,1,8010
1004948,Hassan,P00085442,F,46-50,49,1,Khyber Pakhtunkhwa,North-Western,Govt,Electronics & Gadgets,2,8009
1002177,Usman,P00275842,M,36-45,36,0,Khyber Pakhtunkhwa,North-Western,Construction,Electronics & Gadgets,3,8009
1005092,Hassan,P00157542,F,55+,66,1,Balochistan,Western,Media,Electronics & Gadgets,4,8009
1004030,Bilal,P00100842,F,36-45,37,0,Islamabad Capital Territory,Northern,Education,Electronics & Gadgets,2,8009
1004030,Umar,P00100842,F,36-45,37,0,Gilgit-Baltistan,Northern,IT,Electronics & Gadgets,2,8009
1002178,Ahmed,P00303042,F,46-50,50,1,Khyber Pakhtunkhwa,North-Western,Retail,Electronics & Gadgets,2,8009
1005092,Mariam,P00157542,F,55+,66,1,Islamabad Capital Territory,Northern,Govt,Electronics & Gadgets,1,8009
1003626,Ayesha,P00014842,F,26-35,26,0,Islamabad Capital Territory,Northern,Media,Sports Products,3,8009
1002985,Muneeb,P00275142,F,18-25,19,1,Balochistan,Western,Textile,Electronics & Gadgets,4,8008
1002167,Ayesha,P00187342,M,26-35,28,1,Azad Jammu & Kashmir,North-Eastern,Textile,Electronics & Gadgets,3,8008
1000549,Hassan,P00022442,F,26-35,28,0,Balochistan,Western,Media,Electronics & Gadgets,3,8007
1001694,Laiba,P00210042,M,26-35,32,1,Balochistan,Western,Textile,Electronics & Gadgets,1,8006
1001694,Ayesha,P00210042,M,26-35,32,1,Azad Jammu & Kashmir,North-Eastern,Govt,Electronics & Gadgets,4,8006
1000984,Bilal,P00112542,F,51-55,53,0,Punjab,Eastern,Freelancer,Electronics & Gadgets,1,8006
1003471,Bilal,P00325742,F,18-25,19,1,Khyber Pakhtunkhwa,North-Western,Retail,Electronics & Gadgets,1,8005
1001099,Hania,P00015642,F,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Govt,Food,1,8005
1003471,Ahmed,P00325742,F,18-25,19,1,Balochistan,Western,IT,Electronics & Gadgets,4,8005
1004105,Mariam,P00045842,F,51-55,55,0,Sindh,Southern,Govt,Electronics & Gadgets,2,8005
1001125,Noor,P00187442,M,18-25,25,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Food,2,8005
1002031,Ali,P00229942,F,36-45,39,0,Islamabad Capital Territory,Northern,Business,Electronics & Gadgets,2,8004
1003836,Muneeb,P0097842,M,51-55,53,1,Balochistan,Western,Healthcare,Electronics & Gadgets,2,8004
1004425,Mariam,P00072842,F,36-45,39,1,Azad Jammu & Kashmir,North-Eastern,Agriculture,Electronics & Gadgets,2,8004
1003378,Raza,P00075642,F,18-25,21,0,Sindh,Southern,Education,Electronics & Gadgets,4,8003
1001941,Sana,P00294442,M,36-45,26,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Electronics & Gadgets,3,8002
1000770,Noor,P00173342,F,18-25,22,0,Gilgit-Baltistan,Northern,Retail,Electronics & Gadgets,1,8002
1004621,Saad,P00119642,F,26-35,34,0,Gilgit-Baltistan,Northern,IT,Food,1,8002
1000770,Laiba,P00173342,F,18-25,22,0,Punjab,Eastern,IT,Electronics & Gadgets,3,8002
1000957,Mehwish,P00348342,F,36-45,45,1,Sindh,Southern,Healthcare,Electronics & Gadgets,3,8002
